,codmpio,ano,subsidiado,contributivo,especial,nacimientos,naci_bajopeso,defunciones,defun_ninez,defun_menores,TMI,sedes,prestadores,tacued,turbacued,truracued,taseo,turbaseo,truraseo,talcan,turbalcan,truralcan,uee_cm_sin,uee_resto_sin,ueetot_sin,uee_subn_sin,uee_cm_zni,uee_resto_zni,ueetot_zni,uee_cm,uee_resto,tot_uee,icee_tot,icee_cm,icee_resto,catastro,g_ures_ani,g_ures_con,g_u_tot,cob_gres_pot,cob_gres_efec
23616,76364.0,2011-01-01,43995.0,44043.0,264.0,1230.0,108.0,576.0,5.0,16.0,12.392276569220181,2.0,2.0,97.82,97.77,98.01,100.0,100.0,100.0,97.82,97.77,98.01,,,29380.0,0.0,,,0.0,21652.0,7728.0,29380.0,98.45844268798828,100.0,94.38201904296875,26333.0,23079.0,18083.0,18304.0,87.64288330078125,68.67048645019531
23617,76364.0,2012-01-01,44557.0,46251.0,271.0,1318.0,129.0,569.0,3.0,10.0,12.392276569220181,2.0,2.0,100.0,100.0,100.0,97.78,97.67,98.81,100.0,100.0,100.0,24089.0,8028.0,32117.0,0.0,0.0,0.0,0.0,24089.0,8028.0,32117.0,98.20811462402344,100.0,93.1971206665039,27274.0,23749.0,19721.0,19957.0,87.07559967041016,72.30696105957031
23618,76364.0,2013-01-01,46772.0,45994.0,271.0,1332.0,121.0,540.0,3.0,7.0,12.392276569220181,2.0,2.0,100.0,100.0,100.0,99.99,99.99,100.0,88.58,88.82,86.24,24075.0,8894.0,32969.0,0.0,0.0,0.0,0.0,24075.0,8894.0,32969.0,98.40904998779297,100.0,94.34602355957031,,,,,,
23619,76364.0,2014-01-01,25970.0,49170.0,1021.0,,,,,,,2.0,2.0,100.0,100.0,100.0,82.83,92.54,38.95,91.09,93.17,50.08,24075.0,8894.0,32969.0,0.0,0.0,0.0,0.0,24075.0,8894.0,32969.0,98.40904998779297,100.0,94.34602355957031,24124.0,28035.0,23707.0,23974.0,116.21207427978516,98.27143096923828
23620,76364.0,2015-01-01,,51029.0,1076.0,,,,,,,2.0,2.0,93.9,96.81,80.76,,,,77.72,87.76,32.39,,,,,,,,,,,,,,24124.0,30078.0,26792.0,27076.0,124.68081665039062,111.05952453613281
23621,76377.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23622,76377.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23623,76377.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23624,76377.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23625,76377.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23626,76377.0,1998-01-01,3478.0,,,135.0,8.0,52.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23627,76377.0,1999-01-01,3838.0,,,133.0,8.0,62.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23628,76377.0,2000-01-01,3838.0,,,166.0,13.0,69.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23629,76377.0,2001-01-01,3949.0,,,162.0,10.0,65.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23630,76377.0,2002-01-01,4046.0,,,161.0,16.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23631,76377.0,2003-01-01,4134.0,,,175.0,9.0,69.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23632,76377.0,2004-01-01,4625.0,,,152.0,13.0,58.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23633,76377.0,2005-01-01,4897.0,,,204.0,24.0,70.0,,6.0,18.63,,,88.81640260950606,97.39663093415007,86.63289166017148,15.18,39.37,3.65,38.521279900590244,89.43338437978561,25.565081839438815,,,,,,,,,,,,,,,,,,,
23634,76377.0,2006-01-01,5112.0,,,143.0,10.0,79.0,,5.0,18.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23635,76377.0,2007-01-01,5796.0,,,146.0,11.0,78.0,1.0,2.0,18.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23636,76377.0,2008-01-01,7698.0,,,127.0,11.0,98.0,,4.0,17.72,,,41.48,39.37,42.48,44.44,100.0,35.43,6.62,18.31,1.05,,,,,,,,,,,,,,,,,,,
23637,76377.0,2009-01-01,8554.0,1390.0,,131.0,12.0,64.0,,2.0,17.42,,,96.58,100.0,96.03,74.3,98.31,69.67,7.24,32.44,3.16,,,,,,,,,,,,,,,,,,,
23638,76377.0,2010-01-01,8071.0,1438.0,,138.0,15.0,71.0,,3.0,17.12,1.0,1.0,100.0,100.0,100.0,73.77,95.81,69.24,9.03,54.96,0.19,,,,,,,,,,,,,,,,,,,
23639,76377.0,2011-01-01,8133.0,1596.0,47.0,115.0,7.0,65.0,1.0,1.0,16.72652413049567,1.0,1.0,99.98,100.0,99.98,66.09,91.26,61.45,11.22,65.05,0.16,,,5747.0,0.0,,,0.0,2062.0,3685.0,5747.0,95.65579223632812,100.0,93.38570404052734,,,,,,
23640,76377.0,2012-01-01,8402.0,1558.0,46.0,109.0,7.0,59.0,,2.0,16.72652413049567,1.0,1.0,89.7,94.96,88.73,70.91,87.42,67.25,9.9,62.89,0.14,2116.0,3785.0,5901.0,0.0,0.0,0.0,0.0,2116.0,3785.0,5901.0,96.40581512451172,100.0,94.50686645507812,,,,,,
23641,76377.0,2013-01-01,8549.0,1593.0,43.0,118.0,14.0,74.0,,1.0,16.188520386949495,1.0,1.0,96.81,83.54,99.75,70.91,87.42,67.25,8.41,45.19,0.27,2175.0,3905.0,6080.0,0.0,0.0,0.0,0.0,2175.0,3905.0,6080.0,97.07807922363281,100.0,95.52348327636719,,,,,,
23642,76377.0,2014-01-01,7292.0,1629.0,78.0,,,,,,,1.0,1.0,96.81,83.54,99.75,70.91,87.42,67.25,8.41,45.19,0.27,2175.0,3905.0,6080.0,0.0,0.0,0.0,0.0,2175.0,3905.0,6080.0,97.07807922363281,100.0,95.52348327636719,,,,,,
23643,76377.0,2015-01-01,,1522.0,95.0,,,,,,,1.0,1.0,96.81,83.54,99.75,,,,8.41,45.19,0.27,,,,,,,,,,,,,,,,,,,
23644,76400.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23645,76400.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23646,76400.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23647,76400.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23648,76400.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23649,76400.0,1998-01-01,5868.0,,,333.0,16.0,184.0,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23650,76400.0,1999-01-01,5508.0,,,463.0,16.0,147.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23651,76400.0,2000-01-01,5508.0,,,410.0,25.0,191.0,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23652,76400.0,2001-01-01,6167.0,,,515.0,30.0,174.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23653,76400.0,2002-01-01,6495.0,,,507.0,36.0,188.0,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23654,76400.0,2003-01-01,6794.0,,,517.0,36.0,206.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23655,76400.0,2004-01-01,7787.0,,,553.0,31.0,213.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23656,76400.0,2005-01-01,9028.0,,,478.0,31.0,183.0,,7.0,14.55,,,89.87115703533614,97.92490118577075,62.19581211092247,79.73,99.67,46.81,82.80392907258579,97.01910408432147,33.95585738539898,,,,,,,,,,,,,,,,,,,
23657,76400.0,2006-01-01,9809.0,,,493.0,28.0,182.0,1.0,6.0,14.12,,,,,,,,,,,,,,,,,,,,,,,,,4117.0,5065.0,3856.0,3877.0,123.02647399902344,93.66043090820312
23658,76400.0,2007-01-01,15321.0,,,489.0,37.0,208.0,,7.0,13.68,,,,,,,,,,,,,,,,,,,,,,,,,4117.0,5417.0,4347.0,4371.0,131.57638549804688,105.58659362792969
23659,76400.0,2008-01-01,19705.0,,,438.0,26.0,190.0,1.0,3.0,13.24,,,73.24,99.94,29.17,86.38,99.18,59.08,71.19,99.83,23.89,,,,,,,,,,,,,,4117.0,5734.0,4851.0,4884.0,139.2761688232422,117.8285140991211
23660,76400.0,2009-01-01,21008.0,8628.0,,431.0,38.0,221.0,,9.0,12.81,,,77.9,98.93,33.06,86.71,99.26,59.8,76.42,98.84,28.63,,,,,,,,,,,,,,7657.0,7413.0,5418.0,5463.0,96.81336975097656,70.75878143310547
23661,76400.0,2010-01-01,20685.0,8877.0,,399.0,24.0,204.0,2.0,5.0,12.37,1.0,1.0,78.13,98.94,33.48,86.96,98.93,60.65,76.66,98.85,29.06,,,,,,,,,,,,,,7834.0,7438.0,5780.0,5832.0,94.94511413574219,73.78095245361328
23662,76400.0,2011-01-01,21213.0,8972.0,175.0,357.0,22.0,203.0,1.0,4.0,12.37,1.0,1.0,78.46,98.53,34.37,85.59,98.42,59.24,76.95,98.42,29.78,,,8668.0,0.0,,,0.0,6886.0,1782.0,8668.0,97.54669952392578,97.7380142211914,96.81442260742188,8290.0,7800.0,6049.0,6106.0,94.08926391601562,72.9674301147461
23663,76400.0,2012-01-01,20669.0,9345.0,177.0,330.0,26.0,208.0,,6.0,12.37,1.0,1.0,77.5,98.05,35.3,83.43,96.15,57.53,75.97,97.84,31.06,7042.0,1818.0,8860.0,0.0,0.0,0.0,0.0,7042.0,1818.0,8860.0,99.96614837646484,100.0,99.83525848388672,8430.0,8094.0,6354.0,6417.0,96.01423645019531,75.37366485595703
23664,76400.0,2013-01-01,20853.0,8619.0,177.0,312.0,26.0,209.0,1.0,4.0,12.157834500735737,1.0,1.0,75.52,95.79,34.28,82.78,94.36,57.57,74.03,95.59,30.16,7216.0,1840.0,9056.0,0.0,0.0,0.0,0.0,7216.0,1840.0,9056.0,99.96688079833984,100.0,99.83721923828125,8563.0,8203.0,6539.0,6604.0,95.79586791992188,76.3634262084961
23665,76400.0,2014-01-01,16257.0,9095.0,556.0,,,,,,,1.0,1.0,75.19,93.99,34.29,82.78,94.36,57.57,73.76,93.79,30.18,7216.0,1840.0,9056.0,0.0,0.0,0.0,0.0,7216.0,1840.0,9056.0,99.96688079833984,100.0,99.83721923828125,8486.0,8703.0,7308.0,7381.0,102.5571517944336,86.1183090209961
23666,76400.0,2015-01-01,,9120.0,576.0,,,,,,,1.0,1.0,75.19,93.99,34.29,,,,73.76,93.79,30.18,,,,,,,,,,,,,,8486.0,8843.0,7588.0,7664.0,104.2069320678711,89.41786193847656
23667,76403.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23668,76403.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23669,76403.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23670,76403.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23671,76403.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23672,76403.0,1998-01-01,4298.0,,,301.0,12.0,112.0,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23673,76403.0,1999-01-01,4257.0,,,184.0,6.0,102.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23674,76403.0,2000-01-01,4257.0,,,233.0,10.0,106.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23675,76403.0,2001-01-01,4528.0,,,214.0,17.0,123.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23676,76403.0,2002-01-01,4749.0,,,180.0,17.0,107.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23677,76403.0,2003-01-01,4875.0,,,221.0,13.0,90.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23678,76403.0,2004-01-01,5398.0,,,211.0,17.0,112.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23679,76403.0,2005-01-01,5695.0,,,175.0,12.0,100.0,3.0,2.0,15.67,,,88.08487486398259,97.76179056754596,67.46166950596252,,,,87.29597388465724,97.52198241406875,65.50255536626916,,,,,,,,,,,,,,,,,,,
23680,76403.0,2006-01-01,5921.0,,,162.0,11.0,107.0,1.0,3.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,2251.0,1927.0,1897.0,1903.0,85.60639953613281,84.2736587524414
23681,76403.0,2007-01-01,6745.0,,,169.0,8.0,93.0,1.0,,14.73,,,,,,,,,,,,,,,,,,,,,,,,,2251.0,2142.0,2107.0,2116.0,95.15770721435547,93.60284423828125
23682,76403.0,2008-01-01,8292.0,,,136.0,10.0,78.0,,3.0,14.26,,,,,,,,,,,,,,,,,,,,,,,,,2251.0,2225.0,2277.0,2287.0,98.84495544433594,101.15504455566406
23683,76403.0,2009-01-01,8803.0,3602.0,,168.0,16.0,85.0,1.0,,13.79,,,,,,,,,,,,,,,,,,,,,,,,,2956.0,2865.0,2253.0,2271.0,96.92151641845703,76.21786499023438
23684,76403.0,2010-01-01,7840.0,3637.0,,139.0,8.0,80.0,,1.0,13.32,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3006.0,2872.0,2343.0,2361.0,95.54225158691406,77.9441146850586
23685,76403.0,2011-01-01,8756.0,3632.0,140.0,117.0,5.0,111.0,1.0,3.0,13.32,1.0,1.0,,,,87.06,100.0,64.55,,,,,,3966.0,0.0,,,0.0,2797.0,1169.0,3966.0,98.90274047851562,100.0,96.37262725830078,3079.0,3004.0,2407.0,2427.0,97.56414794921875,78.17472839355469
23686,76403.0,2012-01-01,8386.0,3709.0,141.0,116.0,15.0,98.0,,3.0,13.32,2.0,1.0,87.03,100.0,64.49,87.27,100.0,63.4,87.06,100.0,64.55,2825.0,1186.0,4011.0,0.0,0.0,0.0,0.0,2825.0,1186.0,4011.0,98.9149169921875,100.0,96.42276763916016,3041.0,3010.0,2438.0,2459.0,98.98059844970703,80.1709976196289
23687,76403.0,2013-01-01,8377.0,3476.0,140.0,90.0,8.0,84.0,,2.0,13.24021494740866,2.0,1.0,83.6,100.0,52.87,87.29,100.0,63.54,83.6,100.0,52.87,2892.0,1197.0,4089.0,0.0,0.0,0.0,0.0,2892.0,1197.0,4089.0,98.93539428710938,100.0,96.45447540283203,,,,,,
23688,76403.0,2014-01-01,5972.0,3558.0,297.0,,,,,,,2.0,1.0,83.62,100.0,53.01,84.63,100.0,58.27,83.62,100.0,53.01,2892.0,1197.0,4089.0,0.0,0.0,0.0,0.0,2892.0,1197.0,4089.0,98.93539428710938,100.0,96.45447540283203,4161.0,3049.0,2669.0,2692.0,73.2756576538086,64.14323425292969
23689,76403.0,2015-01-01,,3397.0,299.0,,,,,,,2.0,1.0,83.51,100.0,55.25,,,,81.07,100.0,48.62,,,,,,,,,,,,,,4161.0,3056.0,2701.0,2727.0,73.44388580322266,64.91227722167969
23690,76497.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23691,76497.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23692,76497.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23693,76497.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23694,76497.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23695,76497.0,1998-01-01,4792.0,,,219.0,10.0,88.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23696,76497.0,1999-01-01,4802.0,,,237.0,23.0,91.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23697,76497.0,2000-01-01,4802.0,,,222.0,16.0,79.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23698,76497.0,2001-01-01,4978.0,,,234.0,16.0,100.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23699,76497.0,2002-01-01,5110.0,,,220.0,14.0,86.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23700,76497.0,2003-01-01,5241.0,,,208.0,14.0,90.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23701,76497.0,2004-01-01,5839.0,,,203.0,11.0,92.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23702,76497.0,2005-01-01,6134.0,,,173.0,13.0,99.0,,4.0,17.25,,,77.67527675276753,98.73654656059897,37.309417040358746,68.29,95.33,17.21,77.92127921279213,98.4089845577913,38.65470852017937,,,,,,,,,,,,,,,,,,,
23703,76497.0,2006-01-01,6367.0,,,163.0,14.0,90.0,1.0,2.0,16.73,,,,,,,,,,,,,,,,,,,,,,,,,1439.0,1676.0,1337.0,1343.0,116.46977233886719,92.9117431640625
23704,76497.0,2007-01-01,6996.0,,,172.0,12.0,70.0,,1.0,16.21,,,,,,,,,,,,,,,,,,,,,,,,,1439.0,2040.0,1561.0,1569.0,141.76512145996094,108.47811126708984
23705,76497.0,2008-01-01,8381.0,,,159.0,18.0,82.0,,6.0,15.7,,,74.07,95.38,33.83,63.49,95.15,14.1,68.95,94.81,20.12,,,,,,,,,,,,,,1439.0,2228.0,1718.0,1728.0,154.82974243164062,119.38846588134766
23706,76497.0,2009-01-01,8770.0,2503.0,,169.0,5.0,71.0,1.0,3.0,15.18,,,68.4,95.15,26.67,67.79,94.51,17.49,63.57,94.56,15.23,,,,,,,,,,,,,,2809.0,2649.0,1764.0,1775.0,94.30402374267578,62.79814910888672
23707,76497.0,2010-01-01,7911.0,2406.0,,157.0,13.0,63.0,,1.0,14.66,2.0,1.0,73.68,94.51,34.48,70.99,94.59,26.82,68.36,93.94,20.2,,,,,,,,,,,,,,2846.0,2656.0,1848.0,1859.0,93.32396697998047,64.93324279785156
23708,76497.0,2011-01-01,8299.0,2641.0,,149.0,11.0,98.0,,1.0,14.634387362009509,4.0,1.0,73.61,94.59,34.34,95.75,95.25,96.71,68.29,94.02,20.11,,,3213.0,0.0,,,0.0,2200.0,1013.0,3213.0,94.0023422241211,94.52896118164062,92.87860107421875,2846.0,2704.0,1917.0,1929.0,95.01054382324219,67.35769653320312
23709,76497.0,2012-01-01,8131.0,2633.0,,143.0,6.0,77.0,1.0,2.0,13.406521583762364,4.0,1.0,95.75,95.25,96.71,67.71,94.78,17.31,92.3,95.25,86.7,2224.0,1124.0,3348.0,0.0,0.0,0.0,0.0,2224.0,1124.0,3348.0,99.46524047851562,100.0,98.42382049560547,2803.0,2704.0,1962.0,1975.0,96.46807098388672,69.99642944335938
23710,76497.0,2013-01-01,7886.0,2565.0,,136.0,10.0,66.0,1.0,4.0,13.406521583762364,4.0,1.0,71.19,94.78,27.27,67.63,94.7,17.26,68.37,94.21,20.24,2237.0,1055.0,3292.0,0.0,0.0,0.0,0.0,2237.0,1055.0,3292.0,99.45619201660156,100.0,98.32246398925781,2865.0,2708.0,1995.0,2009.0,94.52007293701172,69.63350677490234
23711,76497.0,2014-01-01,6132.0,2786.0,66.0,,,,,,,4.0,1.0,71.1,94.7,27.2,67.61,94.76,17.21,68.28,94.13,20.2,2237.0,1055.0,3292.0,0.0,0.0,0.0,0.0,2237.0,1055.0,3292.0,99.45619201660156,100.0,98.32246398925781,3791.0,2652.0,2039.0,2053.0,69.95515441894531,53.785282135009766
23712,76497.0,2015-01-01,,2742.0,74.0,,,,,,,4.0,1.0,71.08,94.76,27.11,,,,68.27,94.19,20.13,,,,,,,,,,,,,,3791.0,2653.0,2071.0,2085.0,69.98153686523438,54.62938690185547
23713,76520.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23714,76520.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23715,76520.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23716,76520.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23717,76520.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23718,76520.0,1998-01-01,37758.0,,,4590.0,235.0,1648.0,13.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23719,76520.0,1999-01-01,40754.0,,,4552.0,307.0,1676.0,14.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23720,76520.0,2000-01-01,40754.0,,,4882.0,316.0,1727.0,22.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23721,76520.0,2001-01-01,45185.0,,,4659.0,302.0,1717.0,12.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23722,76520.0,2002-01-01,47260.0,,,4200.0,265.0,1808.0,12.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23723,76520.0,2003-01-01,49370.0,,,4145.0,319.0,1750.0,13.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23724,76520.0,2004-01-01,104234.0,,,4278.0,304.0,1734.0,17.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23725,76520.0,2005-01-01,105389.0,,,4205.0,355.0,1822.0,13.0,54.0,12.83,,,96.41389782065023,99.6405198635819,82.87835434227824,44.86,53.31,0.0,92.09836846492794,99.65895474237257,60.38202768540716,,,,,,,,,,,,,,,,,,,
23726,76520.0,2006-01-01,113985.0,,,4029.0,350.0,1859.0,11.0,47.0,12.52,,,,,,,,,,,,,,,,,,,,,,,,,43926.0,44925.0,34437.0,34779.0,102.27427673339844,78.39775848388672
23727,76520.0,2007-01-01,95388.0,,,4012.0,301.0,1816.0,10.0,46.0,12.21,,,,,,,,,,,,,,,,,,,,,,,,,43926.0,46026.0,38731.0,39106.0,104.78076934814453,88.17329406738281
23728,76520.0,2008-01-01,100970.0,,,4034.0,345.0,1806.0,10.0,55.0,11.9,,,81.43,81.61,80.44,45.97,52.0,26.9,69.8,81.61,7.02,,,,,,,,,,,,,,43926.0,48546.0,42814.0,43236.0,110.51769256591797,97.46846771240234
23729,76520.0,2009-01-01,137000.0,167474.0,,3850.0,330.0,1883.0,5.0,56.0,11.6,,,82.36,79.36,91.84,88.25,93.93,55.65,71.31,79.36,45.8,,,,,,,,,,,,,,69426.0,65483.0,45933.0,46404.0,94.32057189941406,66.16109466552734
23730,76520.0,2010-01-01,123897.0,167204.0,,3446.0,290.0,1813.0,7.0,37.0,11.29,40.0,3.0,95.25,94.42,100.0,83.03,88.62,51.38,87.68,94.0,51.35,,,,,,,,,,,,,,71451.0,66749.0,49735.0,50258.0,93.41926574707031,69.60713958740234
23731,76520.0,2011-01-01,126936.0,173674.0,1504.0,3514.0,273.0,1780.0,6.0,34.0,11.114639740439141,38.0,3.0,90.54,88.87,100.0,99.99,99.99,100.0,82.89,88.64,50.34,,,80564.0,0.0,,,0.0,64936.0,15628.0,80564.0,99.62284851074219,100.0,98.08573150634766,73947.0,69226.0,52761.0,53337.0,93.6156997680664,71.34974670410156
23732,76520.0,2012-01-01,131156.0,178368.0,1803.0,3525.0,271.0,1728.0,3.0,26.0,10.077269446434023,37.0,3.0,100.0,100.0,100.0,99.99,99.99,100.0,100.0,100.0,100.0,69318.0,16791.0,86109.0,0.0,0.0,0.0,0.0,69318.0,16791.0,86109.0,99.660888671875,100.0,98.28494262695312,76238.0,70843.0,55479.0,56101.0,92.92347717285156,72.77079772949219
23733,76520.0,2013-01-01,124937.0,177820.0,1803.0,3518.0,296.0,1760.0,7.0,14.0,9.37620684854429,36.0,2.0,100.0,100.0,100.0,99.99,99.99,100.0,100.0,100.0,100.0,70318.0,17844.0,88162.0,0.0,0.0,0.0,0.0,70318.0,17844.0,88162.0,99.69580841064453,100.0,98.51487731933594,78750.0,73702.0,59043.0,59724.0,93.58984375,74.97523498535156
23734,76520.0,2014-01-01,74813.0,183704.0,4458.0,,,,,,,35.0,2.0,99.99,99.99,100.0,99.42,99.3,100.0,99.99,99.99,100.0,70318.0,17844.0,88162.0,0.0,0.0,0.0,0.0,70318.0,17844.0,88162.0,99.69580841064453,100.0,98.51487731933594,70790.0,95340.0,75668.0,76446.0,134.68003845214844,106.89080047607422
23735,76520.0,2015-01-01,,185249.0,4648.0,,,,,,,35.0,2.0,99.42,99.3,100.0,,,,99.42,99.3,100.0,,,,,,,,,,,,,,70790.0,97825.0,80856.0,81720.0,138.1904296875,114.21952056884766
23736,76563.0,1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23737,76563.0,1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23738,76563.0,1995-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23739,76563.0,1996-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23740,76563.0,1997-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23741,76563.0,1998-01-01,10073.0,,,962.0,47.0,249.0,8.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23742,76563.0,1999-01-01,10073.0,,,936.0,44.0,263.0,5.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23743,76563.0,2000-01-01,10073.0,,,1175.0,55.0,252.0,5.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23744,76563.0,2001-01-01,10506.0,,,844.0,43.0,270.0,6.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23745,76563.0,2002-01-01,10881.0,,,872.0,58.0,307.0,5.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23746,76563.0,2003-01-01,11261.0,,,926.0,67.0,257.0,8.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23747,76563.0,2004-01-01,13119.0,,,879.0,58.0,285.0,2.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23748,76563.0,2005-01-01,13778.0,,,804.0,76.0,291.0,4.0,15.0,14.96,,,92.99882168106835,97.72491049774801,66.1639344262295,81.74,100.0,0.0,86.09583660644148,97.42464487816144,21.770491803278688,,,,,,,,,,,,,,,,,,,
23749,76563.0,2006-01-01,14749.0,,,804.0,80.0,252.0,,13.0,14.51,,,,,,,,,,,,,,,,,,,,,,,,,8032.0,6728.0,6195.0,6243.0,83.76493835449219,77.12898254394531
23750,76563.0,2007-01-01,19403.0,,,801.0,68.0,273.0,4.0,6.0,14.06,,,,,,,,,,,,,,,,,,,,,,,,,8032.0,6796.0,6506.0,6557.0,84.61155700683594,81.0009994506836
23751,76563.0,2008-01-01,24144.0,,,722.0,69.0,305.0,,8.0,13.61,,,81.74,100.0,0.0,99.33,99.33,100.0,81.74,100.0,0.0,,,,,,,,,,,,,,8032.0,7359.0,6971.0,7029.0,91.62101745605469,86.79033660888672
